operadora,id_validador,latitude,longitude,data,estado_equipamento,primeiro_datetime_gps,ultimo_datetime_gps,qtde_min_entre_a_prim_e_ultima_transmissao,qtde_min_distintos_houve_transmissao,qtde_registros_gps,qtde_registros_gps_georreferenciados,percentual_registros_gps_georreferenciados,percentual_transmissao_a_cada_min
TRANSURB S/A,B35T020D00202479,-22.88927128,-43.291916,2026-04-26,FECHADO,2026-04-26 00:00:06.454815,2026-04-26 00:04:06.018645,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00202630,-22.88906649,-43.29221863,2026-04-26,FECHADO,2026-04-26 00:00:16.31779,2026-04-26 00:04:15.877391,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203512,-22.88881579,-43.29264728,2026-04-26,FECHADO,2026-04-26 00:00:54.279216,2026-04-26 00:04:54.369504,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00207772,-22.88944307,-43.29176166,2026-04-26,FECHADO,2026-04-26 00:00:26.333877,2026-04-26 00:04:26.186444,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00205528,-22.88906639,-43.29240794,2026-04-26,FECHADO,2026-04-26 00:00:32.626702,2026-04-26 00:04:32.461102,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201749,-22.88932512,-43.29246375,2026-04-26,FECHADO,2026-04-26 00:00:36.458586,2026-04-26 00:04:36.196633,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210430,-22.88946011,-43.29165907,2026-04-26,FECHADO,2026-04-26 00:00:39.655208,2026-04-26 00:04:39.323024,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209873,-22.88950604,-43.29181703,2026-04-26,FECHADO,2026-04-26 00:00:14.284661,2026-04-26 00:04:12.881019,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206456,-22.89014272,-43.29225191,2026-04-26,FECHADO,2026-04-26 00:00:34.490462,2026-04-26 00:04:34.147638,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00204746,-22.88895778,-43.29316121,2026-04-26,FECHADO,2026-04-26 00:00:04.719719,2026-04-26 00:04:04.281101,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209752,-22.88924259,-43.2926098,2026-04-26,FECHADO,2026-04-26 00:00:53.068859,2026-04-26 00:04:53.130128,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00204825,-22.88894868,-43.29275449,2026-04-26,FECHADO,2026-04-26 00:00:29.094209,2026-04-26 00:04:28.671718,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201870,-22.889442,-43.29219722,2026-04-26,FECHADO,2026-04-26 00:00:51.734526,2026-04-26 00:04:51.698261,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206315,-22.88915164,-43.29244143,2026-04-26,FECHADO,2026-04-26 00:00:25.971063,2026-04-26 00:04:25.418349,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201319,-22.88901374,-43.29231553,2026-04-26,FECHADO,2026-04-26 00:00:22.194993,2026-04-26 00:04:21.847358,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210034,-22.88913586,-43.2927724,2026-04-26,FECHADO,2026-04-26 00:00:25.807509,2026-04-26 00:04:25.827637,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206476,-22.88935239,-43.29190228,2026-04-26,FECHADO,2026-04-26 00:00:35.119369,2026-04-26 00:04:34.752696,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00202722,-22.89027836,-43.29270561,2026-04-26,FECHADO,2026-04-26 00:00:19.442703,2026-04-26 00:04:19.710123,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203130,-22.89016921,-43.29216419,2026-04-26,FECHADO,2026-04-26 00:00:31.841888,2026-04-26 00:04:31.745236,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210032,-22.88991826,-43.2926175,2026-04-26,FECHADO,2026-04-26 00:00:14.126692,2026-04-26 00:04:14.287978,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210058,-22.8894812,-43.29149301,2026-04-26,FECHADO,2026-04-26 00:00:08.413978,2026-04-26 00:04:07.788191,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00202480,-22.88896126,-43.29225423,2026-04-26,FECHADO,2026-04-26 00:00:57.819231,2026-04-26 00:04:57.868622,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201695,-22.88995848,-43.29284473,2026-04-26,FECHADO,2026-04-26 00:00:41.731681,2026-04-26 00:04:41.452316,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00207277,-22.88862536,-43.29290859,2026-04-26,FECHADO,2026-04-26 00:00:32.041411,2026-04-26 00:04:32.011372,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209772,-22.88874786,-43.29288511,2026-04-26,FECHADO,2026-04-26 00:00:02.151381,2026-04-26 00:04:01.620837,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210419,-22.88945111,-43.29163777,2026-04-26,FECHADO,2026-04-26 00:00:26.677556,2026-04-26 00:04:26.657059,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00205304,-22.88941109,-43.29229206,2026-04-26,FECHADO,2026-04-26 00:00:57.690511,2026-04-26 00:04:57.889651,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206851,-22.88979959,-43.29262511,2026-04-26,FECHADO,2026-04-26 00:00:48.146747,2026-04-26 00:04:47.818398,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00204296,-22.88898767,-43.29272521,2026-04-26,FECHADO,2026-04-26 00:00:20.645239,2026-04-26 00:04:20.418874,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209645,-22.88941612,-43.29214821,2026-04-26,FECHADO,2026-04-26 00:00:48.392193,2026-04-26 00:04:48.581984,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201186,-22.88986501,-43.29275925,2026-04-26,FECHADO,2026-04-26 00:00:09.97002,2026-04-26 00:04:09.431075,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210429,-22.88952088,-43.2918512,2026-04-26,FECHADO,2026-04-26 00:00:59.216828,2026-04-26 00:04:59.603928,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201907,-22.88944022,-43.29213759,2026-04-26,FECHADO,2026-04-26 00:00:34.340148,2026-04-26 00:04:34.120658,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206857,-22.8893234,-43.29204183,2026-04-26,FECHADO,2026-04-26 00:00:54.832238,2026-04-26 00:04:55.063804,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00205529,-22.88972757,-43.29242743,2026-04-26,FECHADO,2026-04-26 00:00:55.369775,2026-04-26 00:04:55.414992,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209225,-22.88940558,-43.29265389,2026-04-26,FECHADO,2026-04-26 00:00:43.532034,2026-04-26 00:04:43.791266,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00208660,-22.88904591,-43.29243613,2026-04-26,FECHADO,2026-04-26 00:00:50.49993,2026-04-26 00:04:50.300903,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206458,-22.88871009,-43.29272283,2026-04-26,FECHADO,2026-04-26 00:00:56.355868,2026-04-26 00:04:56.413235,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209484,-22.8890687,-43.29258586,2026-04-26,FECHADO,2026-04-26 00:00:39.898982,2026-04-26 00:04:39.308975,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00204269,-22.88910417,-43.29281559,2026-04-26,FECHADO,2026-04-26 00:00:52.027963,2026-04-26 00:04:51.853196,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00202104,-22.8888383,-43.29342405,2026-04-26,FECHADO,2026-04-26 00:00:51.623542,2026-04-26 00:04:51.79485,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203553,-22.88932842,-43.29184169,2026-04-26,FECHADO,2026-04-26 00:00:57.423169,2026-04-26 00:04:57.334702,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203556,-22.88875742,-43.29269643,2026-04-26,FECHADO,2026-04-26 00:00:33.907824,2026-04-26 00:04:33.452092,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206822,-22.88931787,-43.29210562,2026-04-26,FECHADO,2026-04-26 00:00:41.664577,2026-04-26 00:04:41.554999,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00207241,-22.88979273,-43.29252803,2026-04-26,FECHADO,2026-04-26 00:00:25.034964,2026-04-26 00:04:24.665596,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00208931,-22.88867028,-43.292751,2026-04-26,FECHADO,2026-04-26 00:00:52.972457,2026-04-26 00:04:53.143271,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206081,-22.88951197,-43.29168423,2026-04-26,FECHADO,2026-04-26 00:00:56.697728,2026-04-26 00:04:56.37118,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203537,-22.8898695,-43.29258929,2026-04-26,FECHADO,2026-04-26 00:00:42.080086,2026-04-26 00:04:41.845268,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00208443,-22.88960566,-43.29168633,2026-04-26,FECHADO,2026-04-26 00:00:34.672384,2026-04-26 00:04:34.576157,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00208015,-22.88998545,-43.29255852,2026-04-26,FECHADO,2026-04-26 00:00:11.127016,2026-04-26 00:04:10.842036,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00208442,-22.88939667,-43.29210332,2026-04-26,FECHADO,2026-04-26 00:00:36.30606,2026-04-26 00:04:35.982093,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00205020,-22.88906424,-43.2924015,2026-04-26,FECHADO,2026-04-26 00:00:09.658705,2026-04-26 00:04:09.752217,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206477,-22.88919007,-43.29224902,2026-04-26,FECHADO,2026-04-26 00:00:16.047729,2026-04-26 00:04:15.83807,5,5,5,5,1.0,1.0
TRANSURB S/A,B4CT020D00400177,-22.88935439,-43.29174929,2026-04-26,FECHADO,2026-04-26 00:00:55.114655,2026-04-26 00:04:55.28243,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209612,-22.88916539,-43.29229434,2026-04-26,FECHADO,2026-04-26 00:00:43.704551,2026-04-26 00:04:43.899471,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203462,-22.88949422,-43.29260185,2026-04-26,FECHADO,2026-04-26 00:00:24.915895,2026-04-26 00:04:24.479435,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00208659,-22.88896376,-43.29266683,2026-04-26,FECHADO,2026-04-26 00:00:31.583416,2026-04-26 00:04:31.243298,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00205162,-22.88933161,-43.29181819,2026-04-26,FECHADO,2026-04-26 00:00:18.635998,2026-04-26 00:04:18.231292,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210507,-22.88960376,-43.29179725,2026-04-26,FECHADO,2026-04-26 00:00:22.146837,2026-04-26 00:04:22.105502,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209275,-22.88942456,-43.29168716,2026-04-26,FECHADO,2026-04-26 00:00:38.20313,2026-04-26 00:04:37.815929,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209486,-22.88990227,-43.29175198,2026-04-26,FECHADO,2026-04-26 00:00:18.419984,2026-04-26 00:04:18.044857,5,5,5,5,1.0,1.0
TRANSURB S/A,B4CT020D00400217,-22.88997089,-43.29207823,2026-04-26,FECHADO,2026-04-26 00:00:59.570595,2026-04-26 00:04:59.668874,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203730,-22.8892454,-43.29254735,2026-04-26,FECHADO,2026-04-26 00:00:57.479612,2026-04-26 00:04:57.64052,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00204300,-22.88967621,-43.29187865,2026-04-26,FECHADO,2026-04-26 00:00:54.848216,2026-04-26 00:04:54.878334,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00204711,-22.88905798,-43.2926076,2026-04-26,FECHADO,2026-04-26 00:00:49.093619,2026-04-26 00:04:49.197283,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00202650,-22.89007926,-43.29237538,2026-04-26,FECHADO,2026-04-26 00:00:36.817246,2026-04-26 00:04:36.20982,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206313,-22.88894363,-43.29248662,2026-04-26,FECHADO,2026-04-26 00:00:51.501373,2026-04-26 00:04:51.707728,5,5,5,5,1.0,1.0
TRANSURB S/A,B4CT020D00400032,-22.88890203,-43.29256038,2026-04-26,FECHADO,2026-04-26 00:00:52.771899,2026-04-26 00:04:52.774006,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00204301,-22.88882086,-43.29273343,2026-04-26,FECHADO,2026-04-26 00:00:50.23294,2026-04-26 00:04:50.029427,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00202651,-22.88895408,-43.29272268,2026-04-26,FECHADO,2026-04-26 00:00:58.53056,2026-04-26 00:04:58.298497,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203515,-22.88939326,-43.29174149,2026-04-26,FECHADO,2026-04-26 00:00:33.222747,2026-04-26 00:04:33.207814,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209488,-22.88897934,-43.29222392,2026-04-26,FECHADO,2026-04-26 00:00:47.514845,2026-04-26 00:04:47.635925,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00208440,-22.88991131,-43.29216867,2026-04-26,FECHADO,2026-04-26 00:00:56.640064,2026-04-26 00:04:56.957882,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210574,-22.88887441,-43.29289106,2026-04-26,FECHADO,2026-04-26 00:00:07.50058,2026-04-26 00:04:07.132246,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206312,-22.88874094,-43.29289662,2026-04-26,FECHADO,2026-04-26 00:00:39.45902,2026-04-26 00:04:39.104632,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209279,-22.88903078,-43.29263241,2026-04-26,FECHADO,2026-04-26 00:00:55.356862,2026-04-26 00:04:55.582815,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00207578,-22.88919857,-43.29218978,2026-04-26,FECHADO,2026-04-26 00:00:53.644041,2026-04-26 00:04:53.972645,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00210573,-22.88966674,-43.29182436,2026-04-26,FECHADO,2026-04-26 00:00:20.488169,2026-04-26 00:04:20.106543,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00205577,-22.88954957,-43.29171313,2026-04-26,FECHADO,2026-04-26 00:00:10.600435,2026-04-26 00:04:10.250898,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00207580,-22.88936315,-43.29234656,2026-04-26,FECHADO,2026-04-26 00:00:56.914388,2026-04-26 00:04:56.980708,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201614,-22.88967449,-43.29266469,2026-04-26,FECHADO,2026-04-26 00:00:06.43916,2026-04-26 00:04:06.485715,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00206349,-22.88878396,-43.29271635,2026-04-26,FECHADO,2026-04-26 00:00:15.459116,2026-04-26 00:04:15.184137,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00203036,-22.88928745,-43.29235055,2026-04-26,FECHADO,2026-04-26 00:00:45.235957,2026-04-26 00:04:45.447542,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209485,-22.88942449,-43.29162866,2026-04-26,FECHADO,2026-04-26 00:00:04.453356,2026-04-26 00:04:04.181123,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201395,-22.88912788,-43.2920865,2026-04-26,FECHADO,2026-04-26 00:00:08.714352,2026-04-26 00:04:08.390142,5,5,5,5,1.0,1.0
TRANSURB S/A,B4CT020D00400102,-22.88959137,-43.2916832,2026-04-26,FECHADO,2026-04-26 00:00:22.093913,2026-04-26 00:04:21.914164,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00201746,-22.88928989,-43.29217391,2026-04-26,FECHADO,2026-04-26 00:00:44.037621,2026-04-26 00:04:44.118354,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209750,-22.88913714,-43.29302304,2026-04-26,FECHADO,2026-04-26 00:00:19.019683,2026-04-26 00:04:18.956676,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00208255,-22.89010759,-43.29221273,2026-04-26,FECHADO,2026-04-26 00:00:26.201346,2026-04-26 00:04:25.77342,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00209773,-22.88949422,-43.29175993,2026-04-26,FECHADO,2026-04-26 00:00:37.932435,2026-04-26 00:04:37.23255,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00202743,-22.8893134,-43.29179501,2026-04-26,FECHADO,2026-04-26 00:00:43.848119,2026-04-26 00:04:43.400419,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00205575,-22.88889216,-43.29286178,2026-04-26,FECHADO,2026-04-26 00:00:01.66259,2026-04-26 00:04:01.466393,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00207901,-22.88917045,-43.29228319,2026-04-26,FECHADO,2026-04-26 00:00:10.095791,2026-04-26 00:04:09.740804,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00205526,-22.88893487,-43.29297111,2026-04-26,FECHADO,2026-04-26 00:00:35.172204,2026-04-26 00:04:35.215161,5,5,5,5,1.0,1.0
TRANSURB S/A,B35T020D00204267,-22.88938224,-43.29172735,2026-04-26,FECHADO,2026-04-26 00:00:40.232116,2026-04-26 00:04:40.286231,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00206738,-22.91734393,-43.60810737,2026-04-26,FECHADO,2026-04-26 00:00:18.85811,2026-04-26 00:04:18.793114,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00206072,-22.91648792,-43.60811681,2026-04-26,FECHADO,2026-04-26 00:00:58.78332,2026-04-26 00:04:58.909982,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00205724,-22.91696778,-43.60741186,2026-04-26,FECHADO,2026-04-26 00:00:05.674737,2026-04-26 00:04:05.716658,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00202818,-22.91765054,-43.60821382,2026-04-26,FECHADO,2026-04-26 00:00:54.142107,2026-04-26 00:04:54.295001,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00204516,-22.91780185,-43.60837115,2026-04-26,FECHADO,2026-04-26 00:00:41.056868,2026-04-26 00:04:40.874991,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00203211,-22.91721248,-43.60745389,2026-04-26,FECHADO,2026-04-26 00:00:30.680998,2026-04-26 00:04:30.681382,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00205851,-22.91788401,-43.60824356,2026-04-26,FECHADO,2026-04-26 00:00:27.282131,2026-04-26 00:04:27.453038,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00204235,-22.91676125,-43.60773985,2026-04-26,FECHADO,2026-04-26 00:00:13.996626,2026-04-26 00:04:14.011619,5,5,5,5,1.0,1.0
VIACAO MENDANHA LTDA,B35T020D00210290,-22.91655469,-43.60746042,2026-04-26,FECHADO,2026-04-26 00:00:43.467233,2026-04-26 00:04:43.431247,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00207704,-22.89011458,-43.29199503,2026-04-26,FECHADO,2026-04-26 00:00:24.564693,2026-04-26 00:04:24.329773,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00203558,-22.88872774,-43.29302973,2026-04-26,FECHADO,2026-04-26 00:00:56.149373,2026-04-26 00:04:56.491047,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00203560,-22.88847103,-43.29274706,2026-04-26,FECHADO,2026-04-26 00:00:19.530821,2026-04-26 00:04:19.207909,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00208202,-22.88861242,-43.29312377,2026-04-26,FECHADO,2026-04-26 00:00:46.302125,2026-04-26 00:04:46.598183,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00203551,-22.88878167,-43.29305632,2026-04-26,FECHADO,2026-04-26 00:00:28.212108,2026-04-26 00:04:28.19394,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00207415,-22.88886641,-43.29324244,2026-04-26,FECHADO,2026-04-26 00:00:23.943974,2026-04-26 00:04:23.933369,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00210453,-22.88886277,-43.29333848,2026-04-26,FECHADO,2026-04-26 00:00:57.686243,2026-04-26 00:04:57.549472,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00203502,-22.88859759,-43.29337827,2026-04-26,FECHADO,2026-04-26 00:00:18.299487,2026-04-26 00:04:18.084613,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00207802,-22.888576,-43.29324825,2026-04-26,FECHADO,2026-04-26 00:00:47.944937,2026-04-26 00:04:47.376845,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00206726,-22.88977754,-43.29278241,2026-04-26,FECHADO,2026-04-26 00:00:32.994111,2026-04-26 00:04:32.535404,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00207801,-22.88911707,-43.29309183,2026-04-26,FECHADO,2026-04-26 00:00:32.837944,2026-04-26 00:04:32.752578,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00201713,-22.88890501,-43.29335996,2026-04-26,FECHADO,2026-04-26 00:00:50.133472,2026-04-26 00:04:50.16339,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00207707,-22.90586758,-43.28984796,2026-04-26,FECHADO,2026-04-26 00:00:46.76221,2026-04-26 00:04:47.174581,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00208252,-22.88844443,-43.29284711,2026-04-26,FECHADO,2026-04-26 00:00:45.208188,2026-04-26 00:04:45.551251,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00206002,-22.88978607,-43.29250506,2026-04-26,FECHADO,2026-04-26 00:00:27.040154,2026-04-26 00:04:26.676867,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00205732,-22.88847686,-43.2928501,2026-04-26,FECHADO,2026-04-26 00:00:54.81797,2026-04-26 00:04:55.213773,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00201579,-22.88870616,-43.2930314,2026-04-26,FECHADO,2026-04-26 00:00:31.587138,2026-04-26 00:04:31.084317,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00203452,-22.8885321,-43.29328555,2026-04-26,FECHADO,2026-04-26 00:00:33.969427,2026-04-26 00:04:33.790819,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00201869,-22.88938963,-43.29247418,2026-04-26,FECHADO,2026-04-26 00:00:32.984185,2026-04-26 00:04:32.587256,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00209517,-22.88844599,-43.29320634,2026-04-26,FECHADO,2026-04-26 00:00:07.855536,2026-04-26 00:04:07.746014,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00201411,-22.88883605,-43.29326414,2026-04-26,FECHADO,2026-04-26 00:00:46.534064,2026-04-26 00:04:46.715414,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00210455,-22.88869582,-43.29313379,2026-04-26,FECHADO,2026-04-26 00:00:47.721321,2026-04-26 00:04:47.636231,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00207285,-22.88884382,-43.29316672,2026-04-26,FECHADO,2026-04-26 00:00:00.32687,2026-04-26 00:04:00.194025,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00209825,-22.88924867,-43.29284223,2026-04-26,FECHADO,2026-04-26 00:00:12.911048,2026-04-26 00:04:12.965826,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00208331,-22.88878315,-43.2932577,2026-04-26,FECHADO,2026-04-26 00:00:39.314849,2026-04-26 00:04:38.944114,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00201987,-22.88876698,-43.29320568,2026-04-26,FECHADO,2026-04-26 00:00:25.809726,2026-04-26 00:04:25.653391,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00210313,-22.88862879,-43.29292218,2026-04-26,FECHADO,2026-04-26 00:00:30.035048,2026-04-26 00:04:30.109615,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00202522,-22.88877914,-43.29300991,2026-04-26,FECHADO,2026-04-26 00:00:55.918492,2026-04-26 00:04:56.075336,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00210317,-22.88844103,-43.29285768,2026-04-26,FECHADO,2026-04-26 00:00:07.087476,2026-04-26 00:04:06.433917,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00208330,-22.88901271,-43.29322758,2026-04-26,FECHADO,2026-04-26 00:00:08.920279,2026-04-26 00:04:08.397637,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00210345,-22.88835357,-43.29307476,2026-04-26,FECHADO,2026-04-26 00:00:12.572625,2026-04-26 00:04:12.229798,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00209636,-22.88960432,-43.29235768,2026-04-26,FECHADO,2026-04-26 00:00:35.683621,2026-04-26 00:04:35.643266,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00208082,-22.88880079,-43.29314878,2026-04-26,FECHADO,2026-04-26 00:00:00.299612,2026-04-26 00:03:59.913209,4,3,5,5,1.0,0.75
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00207284,-22.88983763,-43.29247461,2026-04-26,FECHADO,2026-04-26 00:00:34.765981,2026-04-26 00:04:34.550181,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00209820,-22.89009387,-43.29280643,2026-04-26,FECHADO,2026-04-26 00:00:09.982594,2026-04-26 00:04:09.610247,5,5,5,5,1.0,1.0
VIACAO NOSSA SENHORA DAS GRACAS S/A,B35T020D00209492,-22.88835989,-43.29291437,2026-04-26,FECHADO,2026-04-26 00:00:17.653431,2026-04-26 00:04:17.282726,5,5,5,5,1.0,1.0
