id_operadora,id_validador,data,estado_equipamento,primeiro_datetime_gps,ultimo_datetime_gps,qtde_min_entre_a_prim_e_ultima_transmissao,qtde_min_distintos_houve_transmissao,qtde_registros_gps,qtde_registros_gps_georreferenciados,percentual_registros_gps_georreferenciados,percentual_transmissao_a_cada_min
465036211,B35T020D00202103,2026-04-26,ABERTO,2026-04-26 00:00:50.485361,2026-04-26 00:04:50.523112,5,5,5,5,1.0,1.0
810017872,B35T020D00208199,2026-04-26,ABERTO,2026-04-26 00:00:17.038059,2026-04-26 00:04:16.847336,5,5,5,5,1.0,1.0
810013445,B35T020D00210628,2026-04-26,ABERTO,2026-04-26 00:00:48.782737,2026-04-26 00:04:48.842233,5,5,5,5,1.0,1.0
810017720,B35T020D00203288,2026-04-26,ABERTO,2026-04-26 00:00:33.003712,2026-04-26 00:04:32.762489,5,5,5,5,1.0,1.0
810014864,B35T020D00201409,2026-04-26,ABERTO,2026-04-26 00:00:01.10633,2026-04-26 00:04:01.050587,5,5,5,5,1.0,1.0
810016596,B35T020D00205585,2026-04-26,ABERTO,2026-04-26 00:00:54.310156,2026-04-26 00:04:54.342352,5,5,5,5,1.0,1.0
463181474,B5AT020D00600527,2026-04-26,ABERTO,2026-04-26 00:00:18.507427,2026-04-26 00:04:18.503948,5,5,5,0,0.0,1.0
463706721,B35T020D00207276,2026-04-26,ABERTO,2026-04-26 00:00:22.003442,2026-04-26 00:04:21.985454,5,5,5,5,1.0,1.0
810013454,B35T020D00206142,2026-04-26,ABERTO,2026-04-26 00:00:47.743101,2026-04-26 00:04:47.890976,5,5,5,5,1.0,1.0
810018592,B35T020D00203190,2026-04-26,ABERTO,2026-04-26 00:00:30.6183,2026-04-26 00:04:30.36382,5,5,5,5,1.0,1.0
463625466,B35T020D00202393,2026-04-26,ABERTO,2026-04-26 00:00:03.325813,2026-04-26 00:04:03.103636,5,5,5,5,1.0,1.0
810001402,B35T020D00210551,2026-04-26,ABERTO,2026-04-26 00:00:48.356777,2026-04-26 00:04:48.625893,5,5,5,5,1.0,1.0
810005705,B35T020D00204528,2026-04-26,ABERTO,2026-04-26 00:00:31.677138,2026-04-26 00:04:31.093358,5,5,5,0,0.0,1.0
810020739,B35T020D00206837,2026-04-26,ABERTO,2026-04-26 00:00:43.48235,2026-04-26 00:04:43.347225,5,5,5,5,1.0,1.0
810010437,B35T020D00210403,2026-04-26,ABERTO,2026-04-26 00:00:42.133152,2026-04-26 00:04:42.002017,5,5,5,5,1.0,1.0
810008625,B35T020D00207158,2026-04-26,ABERTO,2026-04-26 00:00:57.429512,2026-04-26 00:04:57.55109,5,5,5,5,1.0,1.0
810019197,B35T020D00201779,2026-04-26,ABERTO,2026-04-26 00:00:12.882953,2026-04-26 00:04:12.82099,5,5,5,5,1.0,1.0
463010484,B35T020D00208135,2026-04-26,ABERTO,2026-04-26 00:00:31.974995,2026-04-26 00:04:31.728959,5,5,5,5,1.0,1.0
810006735,B35T020D00209508,2026-04-26,ABERTO,2026-04-26 00:00:32.120499,2026-04-26 00:04:31.723476,5,5,5,5,1.0,1.0
810019540,B35T020D00207112,2026-04-26,ABERTO,2026-04-26 00:00:56.768612,2026-04-26 00:04:56.959764,5,5,5,5,1.0,1.0
810017997,B35T020D00209720,2026-04-26,ABERTO,2026-04-26 00:00:24.593359,2026-04-26 00:04:24.557507,5,5,5,5,1.0,1.0
810002043,B35T020D00203021,2026-04-26,ABERTO,2026-04-26 00:00:04.97223,2026-04-26 00:04:04.76294,5,5,5,5,1.0,1.0
810003222,B35T020D00202781,2026-04-26,ABERTO,2026-04-26 00:00:09.492527,2026-04-26 00:04:09.30508,5,5,5,5,1.0,1.0
810001396,B35T020D00207889,2026-04-26,ABERTO,2026-04-26 00:00:28.168997,2026-04-26 00:04:28.119013,5,5,5,5,1.0,1.0
810001493,B35T020D00202830,2026-04-26,ABERTO,2026-04-26 00:00:55.356241,2026-04-26 00:04:55.575665,5,5,5,5,1.0,1.0
810010543,B35T020D00207596,2026-04-26,ABERTO,2026-04-26 00:00:01.465637,2026-04-26 00:04:01.326736,5,5,5,5,1.0,1.0
810001332,B35T020D00201951,2026-04-26,ABERTO,2026-04-26 00:00:54.032393,2026-04-26 00:04:54.234182,5,5,5,5,1.0,1.0
810007552,B35T020D00206020,2026-04-26,ABERTO,2026-04-26 00:00:12.823207,2026-04-26 00:04:12.838225,5,5,5,5,1.0,1.0
810000287,B35T020D00202127,2026-04-26,ABERTO,2026-04-26 00:00:28.754909,2026-04-26 00:04:28.572779,5,5,5,5,1.0,1.0
810010464,B35T020D00210433,2026-04-26,ABERTO,2026-04-26 00:00:15.558421,2026-04-26 00:04:15.364003,5,5,5,5,1.0,1.0
810009284,B35T020D00205725,2026-04-26,ABERTO,2026-04-26 00:00:00.996213,2026-04-26 00:04:00.921807,5,5,5,5,1.0,1.0
810009211,B35T020D00206865,2026-04-26,ABERTO,2026-04-26 00:00:53.97048,2026-04-26 00:04:54.137787,5,5,5,5,1.0,1.0
810002645,B35T020D00202714,2026-04-26,ABERTO,2026-04-26 00:00:31.736248,2026-04-26 00:04:31.555068,5,5,5,5,1.0,1.0
810003347,B35T020D00209915,2026-04-26,ABERTO,2026-04-26 00:00:37.466238,2026-04-26 00:04:37.420691,5,5,5,5,1.0,1.0
810001101,B35T020D00209547,2026-04-26,ABERTO,2026-04-26 00:00:10.539194,2026-04-26 00:04:10.197227,5,5,5,5,1.0,1.0
810012655,B5AT020D00600781,2026-04-26,ABERTO,2026-04-26 00:00:04.281252,2026-04-26 00:04:03.591925,5,5,5,5,1.0,1.0
463355578,B35T020D00206935,2026-04-26,ABERTO,2026-04-26 00:00:56.805331,2026-04-26 00:04:57.249936,5,5,5,5,1.0,1.0
810006470,B35T020D00203247,2026-04-26,ABERTO,2026-04-26 00:00:56.751795,2026-04-26 00:04:46.29422,5,5,5,5,1.0,1.0
810011014,B35T020D00208820,2026-04-26,ABERTO,2026-04-26 00:00:34.744939,2026-04-26 00:04:34.593837,5,5,5,5,1.0,1.0
463275687,B35T020D00201529,2026-04-26,ABERTO,2026-04-26 00:00:07.642981,2026-04-26 00:04:07.500691,5,5,5,0,0.0,1.0
810002089,B35T020D00202366,2026-04-26,ABERTO,2026-04-26 00:00:16.903682,2026-04-26 00:04:16.697582,5,5,5,5,1.0,1.0
810013135,B5AT020D00600803,2026-04-26,ABERTO,2026-04-26 00:00:51.72744,2026-04-26 00:04:51.911374,5,5,5,5,1.0,1.0
810015867,B35T020D00206748,2026-04-26,ABERTO,2026-04-26 00:00:42.574563,2026-04-26 00:04:37.364583,5,5,5,4,0.8,1.0
810019294,B35T020D00204071,2026-04-26,ABERTO,2026-04-26 00:00:50.540889,2026-04-26 00:04:50.742797,5,5,5,0,0.0,1.0
810010534,B35T020D00209257,2026-04-26,ABERTO,2026-04-26 00:00:35.392419,2026-04-26 00:04:35.376529,5,5,5,5,1.0,1.0
810002052,B35T020D00206339,2026-04-26,ABERTO,2026-04-26 00:00:16.961492,2026-04-26 00:04:16.766104,5,5,5,5,1.0,1.0
810019814,B35T020D00201049,2026-04-26,ABERTO,2026-04-26 00:00:48.512824,2026-04-26 00:04:48.698058,5,5,5,5,1.0,1.0
810016514,B35T020D00203736,2026-04-26,ABERTO,2026-04-26 00:00:18.008035,2026-04-26 00:04:17.629957,5,5,5,5,1.0,1.0
810016240,B35T020D00204225,2026-04-26,ABERTO,2026-04-26 00:00:56.523533,2026-04-26 00:04:56.740349,5,5,5,0,0.0,1.0
810013320,B35T020D00207108,2026-04-26,ABERTO,2026-04-26 00:00:45.533567,2026-04-26 00:03:45.484009,4,4,4,4,1.0,1.0
810020289,B35T020D00210046,2026-04-26,ABERTO,2026-04-26 00:00:24.158564,2026-04-26 00:04:23.976264,5,5,5,5,1.0,1.0
810014767,B35T020D00205111,2026-04-26,ABERTO,2026-04-26 00:00:45.59931,2026-04-26 00:04:46.183171,5,5,5,5,1.0,1.0
810007312,B35T020D00200144,2026-04-26,ABERTO,2026-04-26 00:00:20.357203,2026-04-26 00:04:20.04166,5,5,5,5,1.0,1.0
810013667,B35T020D00204306,2026-04-26,ABERTO,2026-04-26 00:00:43.626465,2026-04-26 00:04:43.424211,5,5,5,5,1.0,1.0
810012309,B35T020D00202899,2026-04-26,ABERTO,2026-04-26 00:00:20.609775,2026-04-26 00:04:20.40886,5,5,5,5,1.0,1.0
810003091,B35T020D00208766,2026-04-26,ABERTO,2026-04-26 00:00:39.983877,2026-04-26 00:04:39.974866,5,5,5,5,1.0,1.0
463051269,B35T020D00202815,2026-04-26,ABERTO,2026-04-26 00:00:33.288328,2026-04-26 00:04:33.097309,5,5,5,5,1.0,1.0
810015973,B35T020D00202852,2026-04-26,ABERTO,2026-04-26 00:00:38.254031,2026-04-26 00:04:37.731715,5,5,5,5,1.0,1.0
463081819,B35T020D00208587,2026-04-26,ABERTO,2026-04-26 00:00:50.00546,2026-04-26 00:04:50.069663,5,5,5,5,1.0,1.0
810014943,B35T020D00202411,2026-04-26,ABERTO,2026-04-26 00:00:02.187399,2026-04-26 00:04:02.142174,5,5,5,5,1.0,1.0
810008847,B35T020D00208762,2026-04-26,ABERTO,2026-04-26 00:00:25.098591,2026-04-26 00:04:25.05884,5,5,5,5,1.0,1.0
810010321,B35T020D00200738,2026-04-26,ABERTO,2026-04-26 00:00:40.929953,2026-04-26 00:04:40.936986,5,5,5,5,1.0,1.0
810020474,B35T020D00209329,2026-04-26,ABERTO,2026-04-26 00:00:31.283785,2026-04-26 00:04:31.232434,5,5,5,0,0.0,1.0
463081156,B35T020D00204118,2026-04-26,ABERTO,2026-04-26 00:00:24.522507,2026-04-26 00:04:24.264353,5,5,5,5,1.0,1.0
461305436,B5AT020D00600013,2026-04-26,ABERTO,2026-04-26 00:00:06.16868,2026-04-26 00:04:05.920679,5,5,5,5,1.0,1.0
810013977,B35T020D00206618,2026-04-26,ABERTO,2026-04-26 00:00:52.497938,2026-04-26 00:04:52.829722,5,5,5,5,1.0,1.0
810015177,B35T020D00202778,2026-04-26,ABERTO,2026-04-26 00:00:35.258014,2026-04-26 00:04:35.252204,5,5,5,5,1.0,1.0
810000384,B35T020D00204952,2026-04-26,ABERTO,2026-04-26 00:00:34.682667,2026-04-26 00:04:34.464244,5,5,5,5,1.0,1.0
810015052,B35T020D00206130,2026-04-26,ABERTO,2026-04-26 00:00:51.63454,2026-04-26 00:04:52.005319,5,5,5,5,1.0,1.0
810004359,B35T020D00200714,2026-04-26,ABERTO,2026-04-26 00:00:23.580514,2026-04-26 00:04:23.503195,5,5,5,5,1.0,1.0
810009372,B35T020D00202326,2026-04-26,ABERTO,2026-04-26 00:00:11.413864,2026-04-26 00:04:11.014693,5,5,5,5,1.0,1.0
810005787,B35T020D00209382,2026-04-26,ABERTO,2026-04-26 00:00:47.060348,2026-04-26 00:04:47.366145,5,5,5,5,1.0,1.0
810016648,B35T020D00207070,2026-04-26,ABERTO,2026-04-26 00:00:05.73991,2026-04-26 00:04:05.52796,5,5,5,5,1.0,1.0
810004793,B35T020D00205930,2026-04-26,ABERTO,2026-04-26 00:00:04.884438,2026-04-26 00:04:04.750482,5,5,5,5,1.0,1.0
810001545,B35T020D00207209,2026-04-26,ABERTO,2026-04-26 00:00:47.625359,2026-04-26 00:04:47.299355,5,5,5,5,1.0,1.0
463275890,B35T020D00206977,2026-04-26,ABERTO,2026-04-26 00:00:53.413638,2026-04-26 00:04:53.615864,5,5,5,5,1.0,1.0
810013409,B35T020D00202186,2026-04-26,ABERTO,2026-04-26 00:00:31.226603,2026-04-26 00:04:31.229956,5,5,5,5,1.0,1.0
760064696,B5AT020D00600031,2026-04-26,ABERTO,2026-04-26 00:00:49.544518,2026-04-26 00:04:49.963209,5,5,5,5,1.0,1.0
810001068,B35T020D00202994,2026-04-26,ABERTO,2026-04-26 00:00:09.428894,2026-04-26 00:04:09.061908,5,5,5,5,1.0,1.0
463245268,B35T020D00207212,2026-04-26,ABERTO,2026-04-26 00:00:32.318447,2026-04-26 00:04:32.327423,5,5,5,5,1.0,1.0
810013773,B35T020D00202995,2026-04-26,ABERTO,2026-04-26 00:00:43.275351,2026-04-26 00:04:43.654335,5,5,5,5,1.0,1.0
810000506,B35T020D00203232,2026-04-26,ABERTO,2026-04-26 00:00:58.900504,2026-04-26 00:04:59.189607,5,4,4,4,1.0,0.8
760062025,B35T020D00209527,2026-04-26,ABERTO,2026-04-26 00:00:53.181133,2026-04-26 00:04:53.145022,5,5,5,5,1.0,1.0
810014244,B35T020D00200840,2026-04-26,ABERTO,2026-04-26 00:00:57.663354,2026-04-26 00:04:57.859403,5,5,5,5,1.0,1.0
810016860,B35T020D00200227,2026-04-26,ABERTO,2026-04-26 00:00:32.07346,2026-04-26 00:01:32.004903,2,2,2,2,1.0,1.0
810019902,B35T020D00205799,2026-04-26,ABERTO,2026-04-26 00:00:13.729609,2026-04-26 00:04:13.77367,5,5,5,5,1.0,1.0
810018909,B35T020D00206460,2026-04-26,ABERTO,2026-04-26 00:00:33.292673,2026-04-26 00:04:33.263311,5,5,5,5,1.0,1.0
810000843,B35T020D00205179,2026-04-26,ABERTO,2026-04-26 00:00:17.760252,2026-04-26 00:04:17.781346,5,5,5,5,1.0,1.0
463364804,B35T020D00205145,2026-04-26,ABERTO,2026-04-26 00:00:11.717828,2026-04-26 00:04:11.4886,5,5,5,5,1.0,1.0
810010862,B35T020D00205684,2026-04-26,ABERTO,2026-04-26 00:00:22.159619,2026-04-26 00:04:23.204848,5,5,5,5,1.0,1.0
810008704,B35T020D00206437,2026-04-26,ABERTO,2026-04-26 00:00:08.15642,2026-04-26 00:04:07.993769,5,5,5,5,1.0,1.0
810135798,B35T020D00202784,2026-04-26,ABERTO,2026-04-26 00:00:09.074243,2026-04-26 00:04:08.968898,5,5,5,5,1.0,1.0
810012062,B35T020D00201593,2026-04-26,ABERTO,2026-04-26 00:00:44.88526,2026-04-26 00:04:44.763637,5,5,5,5,1.0,1.0
810002247,B35T020D00203913,2026-04-26,ABERTO,2026-04-26 00:00:09.951446,2026-04-26 00:04:09.942205,5,5,5,5,1.0,1.0
463032543,B35T020D00205822,2026-04-26,ABERTO,2026-04-26 00:01:39.552847,2026-04-26 00:04:39.645789,4,4,4,4,1.0,1.0
810002210,B35T020D00205902,2026-04-26,ABERTO,2026-04-26 00:00:39.402437,2026-04-26 00:02:39.384883,3,3,3,3,1.0,1.0
461306077,B35T020D00203790,2026-04-26,ABERTO,2026-04-26 00:00:25.687185,2026-04-26 00:04:25.489418,5,5,5,5,1.0,1.0
760042351,B5AT020D00600568,2026-04-26,ABERTO,2026-04-26 00:00:08.086451,2026-04-26 00:04:08.137274,5,5,5,5,1.0,1.0
810008810,B35T020D00209229,2026-04-26,ABERTO,2026-04-26 00:00:01.431384,2026-04-26 00:04:02.140637,5,5,5,5,1.0,1.0
810014147,B35T020D00200997,2026-04-26,ABERTO,2026-04-26 00:00:26.912644,2026-04-26 00:04:26.871422,5,5,5,5,1.0,1.0
810017298,B35T020D00208062,2026-04-26,ABERTO,2026-04-26 00:00:59.096212,2026-04-26 00:04:59.272827,5,5,5,5,1.0,1.0
463264656,B35T020D00208858,2026-04-26,ABERTO,2026-04-26 00:00:56.37075,2026-04-26 00:04:56.785538,5,5,5,5,1.0,1.0
810003383,B35T020D00210190,2026-04-26,ABERTO,2026-04-26 00:00:00.292359,2026-04-26 00:04:00.079293,5,5,5,5,1.0,1.0
810003930,B35T020D00204004,2026-04-26,ABERTO,2026-04-26 00:00:13.544274,2026-04-26 00:04:13.200964,5,5,5,5,1.0,1.0
810010367,B35T020D00204406,2026-04-26,ABERTO,2026-04-26 00:00:01.700655,2026-04-26 00:02:01.523834,3,3,3,3,1.0,1.0
810003301,B35T020D00204800,2026-04-26,ABERTO,2026-04-26 00:00:25.580063,2026-04-26 00:04:25.610259,5,5,5,5,1.0,1.0
810017003,B35T020D00204402,2026-04-26,ABERTO,2026-04-26 00:00:47.41933,2026-04-26 00:04:47.390213,5,5,5,5,1.0,1.0
810002803,B35T020D00204033,2026-04-26,ABERTO,2026-04-26 00:00:39.163853,2026-04-26 00:04:39.560616,5,5,5,5,1.0,1.0
760000281,B35T020D00210466,2026-04-26,ABERTO,2026-04-26 00:00:29.30036,2026-04-26 00:04:29.141834,5,5,5,5,1.0,1.0
463676011,B35T020D00205834,2026-04-26,ABERTO,2026-04-26 00:00:47.397793,2026-04-26 00:04:47.276896,5,5,5,5,1.0,1.0
463625712,B35T020D00204891,2026-04-26,ABERTO,2026-04-26 00:00:49.439814,2026-04-26 00:04:49.647718,5,5,5,5,1.0,1.0
463625703,B5AT020D00600969,2026-04-26,ABERTO,2026-04-26 00:00:42.229199,2026-04-26 00:04:41.865576,5,5,5,5,1.0,1.0
810001730,B35T020D00201285,2026-04-26,ABERTO,2026-04-26 00:00:56.11388,2026-04-26 00:04:56.369909,5,5,5,5,1.0,1.0
810014208,B35T020D00203427,2026-04-26,ABERTO,2026-04-26 00:00:43.178845,2026-04-26 00:04:43.320263,5,5,5,5,1.0,1.0
810002168,B35T020D00201243,2026-04-26,ABERTO,2026-04-26 00:00:06.52223,2026-04-26 00:04:06.356719,5,5,5,5,1.0,1.0
810011838,B5AT020D00600480,2026-04-26,ABERTO,2026-04-26 00:00:28.380923,2026-04-26 00:04:28.090485,5,5,5,5,1.0,1.0
810019805,B35T020D00202981,2026-04-26,ABERTO,2026-04-26 00:00:27.169391,2026-04-26 00:04:27.191574,5,5,5,5,1.0,1.0
810014536,B35T020D00207213,2026-04-26,ABERTO,2026-04-26 00:00:23.733465,2026-04-26 00:04:23.687058,5,5,5,5,1.0,1.0
810003064,B35T020D00202851,2026-04-26,ABERTO,2026-04-26 00:00:14.403809,2026-04-26 00:03:14.445102,4,4,4,4,1.0,1.0
463396779,B35T020D00204502,2026-04-26,ABERTO,2026-04-26 00:00:56.182265,2026-04-26 00:04:56.37584,5,5,5,5,1.0,1.0
810000870,B35T020D00205805,2026-04-26,ABERTO,2026-04-26 00:00:18.393368,2026-04-26 00:04:18.216318,5,5,5,5,1.0,1.0
810011546,B35T020D00207463,2026-04-26,ABERTO,2026-04-26 00:00:57.794741,2026-04-26 00:04:57.637654,5,5,5,5,1.0,1.0
810018671,B35T020D00210018,2026-04-26,ABERTO,2026-04-26 00:00:42.156144,2026-04-26 00:04:42.067893,5,5,5,5,1.0,1.0
810012804,B35T020D00204187,2026-04-26,ABERTO,2026-04-26 00:00:28.072015,2026-04-26 00:04:27.69806,5,5,5,5,1.0,1.0
810019708,B35T020D00203940,2026-04-26,ABERTO,2026-04-26 00:00:47.285324,2026-04-26 00:04:47.345543,5,5,5,5,1.0,1.0
463181377,B5AT020D00600415,2026-04-26,ABERTO,2026-04-26 00:00:04.728852,2026-04-26 00:04:04.953147,5,5,5,5,1.0,1.0
810005264,B35T020D00207134,2026-04-26,ABERTO,2026-04-26 00:00:49.214021,2026-04-26 00:04:49.395403,5,5,5,5,1.0,1.0
810003480,B35T020D00205823,2026-04-26,ABERTO,2026-04-26 00:00:45.921114,2026-04-26 00:04:45.931258,5,5,5,5,1.0,1.0
810016930,B35T020D00206034,2026-04-26,ABERTO,2026-04-26 00:00:24.82162,2026-04-26 00:04:24.412556,5,5,5,5,1.0,1.0
810000630,B35T020D00202387,2026-04-26,ABERTO,2026-04-26 00:00:16.708597,2026-04-26 00:04:16.854527,5,5,5,5,1.0,1.0
810007002,B35T020D00204714,2026-04-26,ABERTO,2026-04-26 00:00:48.056689,2026-04-26 00:04:48.023661,5,5,5,5,1.0,1.0
810004304,B35T020D00208206,2026-04-26,ABERTO,2026-04-26 00:00:32.075308,2026-04-26 00:04:31.639167,5,5,5,5,1.0,1.0
810002034,B35T020D00203100,2026-04-26,ABERTO,2026-04-26 00:00:25.781889,2026-04-26 00:04:25.54574,5,5,5,5,1.0,1.0
810001846,B35T020D00210186,2026-04-26,ABERTO,2026-04-26 00:00:16.513453,2026-04-26 00:04:16.563057,5,5,5,5,1.0,1.0
810010774,B35T020D00207890,2026-04-26,ABERTO,2026-04-26 00:00:50.26238,2026-04-26 00:04:50.44022,5,5,5,5,1.0,1.0
463263857,B35T020D00209242,2026-04-26,ABERTO,2026-04-26 00:00:51.889416,2026-04-26 00:04:51.959711,5,5,5,5,1.0,1.0
810000959,B35T020D00203880,2026-04-26,ABERTO,2026-04-26 00:00:09.250808,2026-04-26 00:04:08.859176,5,5,5,5,1.0,1.0
810019610,B35T020D00204481,2026-04-26,ABERTO,2026-04-26 00:00:19.966852,2026-04-26 00:04:19.927081,5,5,5,5,1.0,1.0
810004809,B35T020D00210044,2026-04-26,ABERTO,2026-04-26 00:00:53.600261,2026-04-26 00:04:53.788026,5,5,5,5,1.0,1.0
810009576,B35T020D00206371,2026-04-26,ABERTO,2026-04-26 00:00:12.388462,2026-04-26 00:04:12.060197,5,5,5,5,1.0,1.0
810017438,B35T020D00206083,2026-04-26,ABERTO,2026-04-26 00:00:29.741366,2026-04-26 00:04:29.59324,5,5,5,5,1.0,1.0
810004377,B35T020D00203009,2026-04-26,ABERTO,2026-04-26 00:00:36.922899,2026-04-26 00:04:36.61974,5,5,5,5,1.0,1.0
810011175,B35T020D00200911,2026-04-26,ABERTO,2026-04-26 00:00:19.709793,2026-04-26 00:04:19.610607,5,5,5,5,1.0,1.0
810002821,B35T020D00206078,2026-04-26,ABERTO,2026-04-26 00:00:11.576796,2026-04-26 00:04:11.223577,5,5,5,5,1.0,1.0
810019984,B5AT020D00600761,2026-04-26,ABERTO,2026-04-26 00:00:43.063852,2026-04-26 00:04:43.27552,5,5,5,5,1.0,1.0
810017711,B35T020D00205409,2026-04-26,ABERTO,2026-04-26 00:00:45.533821,2026-04-26 00:04:45.903617,5,5,5,5,1.0,1.0
810003392,B35T020D00204785,2026-04-26,ABERTO,2026-04-26 00:00:03.367663,2026-04-26 00:04:03.209183,5,5,5,5,1.0,1.0
810017173,B35T020D00202268,2026-04-26,ABERTO,2026-04-26 00:00:23.612855,2026-04-26 00:04:23.661399,5,5,5,5,1.0,1.0
810009239,B35T020D00206260,2026-04-26,ABERTO,2026-04-26 00:00:31.273256,2026-04-26 00:04:31.168756,5,5,5,5,1.0,1.0
810004854,B35T020D00203881,2026-04-26,ABERTO,2026-04-26 00:00:55.65625,2026-04-26 00:04:56.057359,5,5,5,5,1.0,1.0
810012594,B35T020D00203711,2026-04-26,ABERTO,2026-04-26 00:00:09.776222,2026-04-26 00:04:09.719322,5,5,5,5,1.0,1.0
810005750,B35T020D00210629,2026-04-26,ABERTO,2026-04-26 00:00:08.426376,2026-04-26 00:04:08.217823,5,5,5,5,1.0,1.0
810001323,B35T020D00203185,2026-04-26,ABERTO,2026-04-26 00:00:20.78383,2026-04-26 00:04:20.653349,5,5,5,5,1.0,1.0
810014633,B35T020D00206429,2026-04-26,ABERTO,2026-04-26 00:00:42.721626,2026-04-26 00:04:42.620129,5,5,5,5,1.0,1.0
810007242,B35T020D00203807,2026-04-26,ABERTO,2026-04-26 00:00:11.211166,2026-04-26 00:04:10.853917,5,5,5,5,1.0,1.0
810010242,B35T020D00203229,2026-04-26,ABERTO,2026-04-26 00:00:48.493978,2026-04-26 00:04:48.428326,5,5,5,5,1.0,1.0
760065884,B35T020D00204611,2026-04-26,ABERTO,2026-04-26 00:00:51.241446,2026-04-26 00:04:51.469314,5,5,5,5,1.0,1.0
810003268,B35T020D00204404,2026-04-26,ABERTO,2026-04-26 00:00:38.874053,2026-04-26 00:04:38.782138,5,5,5,5,1.0,1.0
810000667,B35T020D00210262,2026-04-26,ABERTO,2026-04-26 00:00:42.987886,2026-04-26 00:04:43.092936,5,5,5,5,1.0,1.0
810003499,B35T020D00206318,2026-04-26,ABERTO,2026-04-26 00:00:37.624165,2026-04-26 00:04:37.610701,5,5,5,5,1.0,1.0
810005273,B35T020D00206841,2026-04-26,ABERTO,2026-04-26 00:00:00.786224,2026-04-26 00:04:00.72812,5,5,5,5,1.0,1.0
810004438,B35T020D00210194,2026-04-26,ABERTO,2026-04-26 00:00:14.991875,2026-04-26 00:04:14.921427,5,5,5,5,1.0,1.0
463031115,B35T020D00202298,2026-04-26,ABERTO,2026-04-26 00:00:13.833033,2026-04-26 00:04:13.83075,5,5,5,5,1.0,1.0
463283442,B5AT020D00600207,2026-04-26,ABERTO,2026-04-26 00:00:17.929387,2026-04-26 00:04:17.954087,5,5,5,5,1.0,1.0
810019346,B5AT020D00600332,2026-04-26,ABERTO,2026-04-26 00:00:06.413342,2026-04-26 00:04:06.547345,5,5,5,5,1.0,1.0
810004890,B5AT020D00600430,2026-04-26,ABERTO,2026-04-26 00:00:12.183392,2026-04-26 00:04:12.079693,5,5,5,5,1.0,1.0
810006045,B35T020D00202102,2026-04-26,ABERTO,2026-04-26 00:00:43.255196,2026-04-26 00:04:43.170353,5,5,5,5,1.0,1.0
810015168,B35T020D00204382,2026-04-26,ABERTO,2026-04-26 00:00:30.831914,2026-04-26 00:04:30.601432,5,5,5,5,1.0,1.0
810187328,B35T020D00207157,2026-04-26,ABERTO,2026-04-26 00:00:54.75881,2026-04-26 00:04:54.939154,5,5,5,5,1.0,1.0
810004100,B35T020D00206075,2026-04-26,ABERTO,2026-04-26 00:00:33.580083,2026-04-26 00:04:33.671474,5,5,5,5,1.0,1.0
810007525,B5AT020D00600279,2026-04-26,ABERTO,2026-04-26 00:00:46.40638,2026-04-26 00:04:46.556695,5,5,5,0,0.0,1.0
810001244,B35T020D00205284,2026-04-26,ABERTO,2026-04-26 00:00:02.536145,2026-04-26 00:04:02.191667,5,5,5,5,1.0,1.0
463355471,B35T020D00205356,2026-04-26,ABERTO,2026-04-26 00:00:47.470946,2026-04-26 00:04:47.891208,5,5,5,5,1.0,1.0
810016268,B35T020D00206115,2026-04-26,ABERTO,2026-04-26 00:00:45.644188,2026-04-26 00:04:46.054779,5,5,5,5,1.0,1.0
810013287,B35T020D00203993,2026-04-26,ABERTO,2026-04-26 00:00:32.294858,2026-04-26 00:04:32.399987,5,5,5,5,1.0,1.0
810016985,B35T020D00206427,2026-04-26,ABERTO,2026-04-26 00:00:25.541988,2026-04-26 00:04:25.479428,5,5,5,5,1.0,1.0
810000418,B35T020D00202809,2026-04-26,ABERTO,2026-04-26 00:00:39.568823,2026-04-26 00:04:39.561575,5,5,5,5,1.0,1.0
810001581,B35T020D00202978,2026-04-26,ABERTO,2026-04-26 00:00:37.215074,2026-04-26 00:04:37.07727,5,5,5,5,1.0,1.0
810009707,B35T020D00205941,2026-04-26,ABERTO,2026-04-26 00:00:25.422177,2026-04-26 00:04:25.226199,5,5,5,5,1.0,1.0
810004623,B35T020D00204428,2026-04-26,ABERTO,2026-04-26 00:00:02.103067,2026-04-26 00:04:02.096695,5,5,5,5,1.0,1.0
463362738,B35T020D00201248,2026-04-26,ABERTO,2026-04-26 00:00:33.180674,2026-04-26 00:04:31.998939,5,5,5,5,1.0,1.0
810017915,B35T020D00205002,2026-04-26,ABERTO,2026-04-26 00:00:22.852921,2026-04-26 00:04:22.542554,5,5,5,5,1.0,1.0
463304817,B35T020D00204279,2026-04-26,ABERTO,2026-04-26 00:00:28.068275,2026-04-26 00:04:28.025486,5,5,5,5,1.0,1.0
760019775,B35T020D00205441,2026-04-26,ABERTO,2026-04-26 00:00:22.746227,2026-04-26 00:04:23.531284,5,5,5,5,1.0,1.0
810014174,B35T020D00207940,2026-04-26,ABERTO,2026-04-26 00:00:34.454504,2026-04-26 00:04:34.242148,5,5,5,5,1.0,1.0
810019212,B35T020D00200736,2026-04-26,ABERTO,2026-04-26 00:04:43.691432,2026-04-26 00:04:43.691432,1,1,1,1,1.0,1.0
810010914,B35T020D00210222,2026-04-26,ABERTO,2026-04-26 00:00:18.211647,2026-04-26 00:04:18.137798,5,5,5,5,1.0,1.0
